   Step          Temp          Press          Volume         PotEng         KinEng         TotEng        Enthalpy   
   3698000   2949.2934     -593.72715      12419.207     -2883.7323      328.99812     -2554.7342     -2559.3364    
   3699000   2935.9814     -3190.1017      12419.207     -2892.9027      327.51315     -2565.3896     -2590.1175    
   3700000   2898.1057      2418.2541      12419.207     -2877.3988      323.28806     -2554.1107     -2535.3657    
   3701000   2966.0922     -151.8555       12419.207     -2886.7575      330.87205     -2555.8855     -2557.0626    
   3702000   3066.4714     -4037.3977      12419.207     -2892.1873      342.0695      -2550.1178     -2581.4135    
   3703000   3069.9915     -618.04876      12419.207     -2888.4756      342.46217     -2546.0134     -2550.8042    
   3704000   3093.9052      435.03479      12419.207     -2883.6484      345.12979     -2538.5186     -2535.1465    
   3705000   2983.7396     -446.29487      12419.207     -2888.2642      332.84064     -2555.4236     -2558.883     
   3706000   2992.345      -846.03897      12419.207     -2892.0562      333.80059     -2558.2556     -2564.8136    
   3707000   2873.1593     -6594.8883      12419.207     -2894.9095      320.50524     -2574.4043     -2625.5243    
   3708000   2994.4948      603.74575      12419.207     -2885.8704      334.0404      -2551.83       -2547.1501    
   3709000   2951.4353     -2267.8968      12419.207     -2886.3928      329.23705     -2557.1558     -2574.7353    
   3710000   2942.9623     -1625.9732      12419.207     -2885.4451      328.29187     -2557.1532     -2569.7569    
   3711000   2891.2104     -1305.2887      12419.207     -2886.8489      322.51887     -2564.3301     -2574.448     
   3712000   3002.1699      6823.8113      12419.207     -2870.9515      334.89657     -2536.0549     -2483.1604    
   3713000   3036.8764     -8208.0763      12419.207     -2900.4219      338.76813     -2561.6538     -2625.2784    
   3714000   3092.2417      4897.9829      12419.207     -2878.4721      344.94421     -2533.5279     -2495.5614    
   3715000   3048.4362      7458.9194      12419.207     -2868.631       340.05764     -2528.5734     -2470.7559    
   3716000   2928.2292     -2836.1718      12419.207     -2885.636       326.64838     -2558.9876     -2580.9721    
   3717000   3068.8401      1469.4243      12419.207     -2884.2113      342.33373     -2541.8776     -2530.4874    
   3718000   3052.5323      1465.5759      12419.207     -2881.3122      340.51458     -2540.7977     -2529.4373    
   3719000   3030.6739     -3535.1689      12419.207     -2890.4352      338.07623     -2552.359      -2579.7617    
   3720000   2864.0022     -5420.9018      12419.207     -2891.4296      319.48375     -2571.9458     -2613.9657    
   3721000   2936.1172     -4713.8507      12419.207     -2892.9578      327.52829     -2565.4295     -2601.9688    
   3722000   3026.968       3451.4343      12419.207     -2875.229       337.66284     -2537.5661     -2510.8125    
   3723000   2940.6979      2463.0318      12419.207     -2878.648       328.03927     -2550.6087     -2531.5166    
   3724000   2940.5162     -246.24776      12419.207     -2884.1477      328.019       -2556.1287     -2558.0375    
   3725000   2944.4172     -3255.7382      12419.207     -2895.6148      328.45417     -2567.1606     -2592.3973    
   3726000   2957.5438     -3453.8568      12419.207     -2887.2888      329.91847     -2557.3704     -2584.1428    
   3727000   3044.2044      1883.8407      12419.207     -2878.9584      339.58558     -2539.3728     -2524.7703    
   3728000   3019.7673      4488.3952      12419.207     -2875.0677      336.85959     -2538.2081     -2503.4165    
   3729000   3003.2278     -1169.5117      12419.207     -2890.2777      335.01458     -2555.2631     -2564.3286    
   3730000   3006.3299     -3946.7127      12419.207     -2888.7544      335.36062     -2553.3938     -2583.9866    
   3731000   3155.8562      1298.3064      12419.207     -2884.1922      352.0405      -2532.1517     -2522.0879    
   3732000   3050.4247     -3191.1548      12419.207     -2894.0715      340.27946     -2553.7921     -2578.5282    
   3733000   2984.5909     -1383.9716      12419.207     -2890.0776      332.93561     -2557.142      -2567.8698    
   3734000   2949.8705     -1567.898       12419.207     -2888.9526      329.06249     -2559.8901     -2572.0436    
   3735000   2906.3592     -1341.3014      12419.207     -2883.7047      324.20874     -2559.4959     -2569.893     
   3736000   2969.1592     -899.77709      12419.207     -2886.51        331.21418     -2555.2958     -2562.2704    
   3737000   2779.2108     -618.33257      12419.207     -2884.9642      310.02515     -2574.9391     -2579.732     
   3738000   2926.5735     -695.72494      12419.207     -2887.2738      326.46368     -2560.8101     -2566.203     
   3739000   3096.6965     -795.70717      12419.207     -2886.5165      345.44115     -2541.0754     -2547.2433    
   3740000   2964.3952     -2607.3057      12419.207     -2892.9564      330.68275     -2562.2737     -2582.4841    
   3741000   2896.688      -3657.4518      12419.207     -2890.991       323.12991     -2567.8611     -2596.2117    
   3742000   2914.9911     -4839.0032      12419.207     -2894.5261      325.17164     -2569.3545     -2606.8638    
   3743000   2993.7866      1337.8535      12419.207     -2878.6935      333.9614      -2544.7321     -2534.3617    
   3744000   2956.3626      1757.9666      12419.207     -2876.8626      329.78669     -2547.0759     -2533.4491    
   3745000   2969.8393     -4578.2025      12419.207     -2891.5265      331.29004     -2560.2365     -2595.7242    
   3746000   3015.3708     -2290.8587      12419.207     -2885.0732      336.36915     -2548.704      -2566.4615    
   3747000   2922.6518     -13537.573      12419.207     -2909.2603      326.0262      -2583.2341     -2688.17      
   3748000   2977.9263     -3281.3283      12419.207     -2894.0529      332.19216     -2561.8608     -2587.2959    
   3749000   2944.0699      2045.4031      12419.207     -2882.2069      328.41543     -2553.7915     -2537.9366    
   3750000   3118.7375      3276.4278      12419.207     -2880.4168      347.89986     -2532.517      -2507.1199    
   3751000   3046.0374      888.54285      12419.207     -2879.0376      339.79005     -2539.2475     -2532.36      
   3752000   2878.9141     -2188.5269      12419.207     -2885.6462      321.1472      -2564.499      -2581.4633    
   3753000   3162.0187      3613.2539      12419.207     -2883.7061      352.72795     -2530.9781     -2502.9701    
   3754000   3092.3336     -5202.6956      12419.207     -2895.1884      344.95446     -2550.2339     -2590.5624    
   3755000   2970.6876     -509.42304      12419.207     -2880.8812      331.38467     -2549.4965     -2553.4453    
   3756000   2984.7286     -3928.9369      12419.207     -2890.5303      332.95096     -2557.5794     -2588.0344    
   3757000   3048.4286     -4666.1006      12419.207     -2890.9902      340.0568      -2550.9334     -2587.1025    
   3758000   2846.2601     -4913.2999      12419.207     -2889.4009      317.50459     -2571.8963     -2609.9816    
   3759000   2864.444      -3853.0453      12419.207     -2889.3028      319.53304     -2569.7698     -2599.6365    
   3760000   2895.7578      1068.8932      12419.207     -2884.2781      323.02614     -2561.2519     -2552.9664    
   3761000   2979.9383      1013.9599      12419.207     -2877.3133      332.4166      -2544.8967     -2537.0371    
   3762000   2949.2887      1315.8293      12419.207     -2882.34        328.9976      -2553.3424     -2543.1428    
   3763000   3011.609       1086.1884      12419.207     -2884.4337      335.94951     -2548.4841     -2540.0646    
   3764000   2954.0891      2105.5327      12419.207     -2884.343       329.53308     -2554.8099     -2538.4889    
   3765000   2957.4722      779.58524      12419.207     -2877.9026      329.91048     -2547.9921     -2541.9492    
   3766000   3055.1599     -0.016706034    12419.207     -2889.2738      340.80769     -2548.4661     -2548.4662    
   3767000   2876.3537     -271.89159      12419.207     -2878.035       320.86159     -2557.1734     -2559.2809    
   3768000   2931.4942      1443.5494      12419.207     -2879.3526      327.01259     -2552.34       -2541.1503    
   3769000   3087.9532      5957.8476      12419.207     -2868.9969      344.46583     -2524.531      -2478.349     
   3770000   2966.4938     -1437.0581      12419.207     -2884.527       330.91685     -2553.6102     -2564.7495    
   3771000   2933.2543     -1948.6522      12419.207     -2888.0382      327.20893     -2560.8293     -2575.9342    
   3772000   2801.7494      321.33938      12419.207     -2881.8606      312.53936     -2569.3213     -2566.8304    
   3773000   3012.3469      1311.1855      12419.207     -2884.203       336.03184     -2548.1711     -2538.0075    
   3774000   2999.6438      7950.2517      12419.207     -2865.4406      334.61478     -2530.8258     -2469.1997    
   3775000   3114.5318      422.14148      12419.207     -2889.115       347.43071     -2541.6843     -2538.4121    
   3776000   3071.4464      1881.5578      12419.207     -2880.8314      342.62447     -2538.2069     -2523.6221    
   3777000   3104.0041      9387.8942      12419.207     -2866.4235      346.25632     -2520.1672     -2447.3973    
   3778000   2950.122      -1684.7463      12419.207     -2889.2469      329.09055     -2560.1563     -2573.2156    
   3779000   2932.9547      1176.158       12419.207     -2885.5991      327.17552     -2558.4235     -2549.3066    
   3780000   2971.6488      1686.4189      12419.207     -2880.4341      331.49189     -2548.9422     -2535.87      
   3781000   3060.3713      326.08422      12419.207     -2885.9597      341.38903     -2544.5706     -2542.043     
   3782000   2949.4421     -7203.2572      12419.207     -2899.1058      329.01471     -2570.0911     -2625.9268    
   3783000   2995.8137     -4327.3989      12419.207     -2891.5433      334.18753     -2557.3558     -2590.8994    
   3784000   3146.5805      858.88369      12419.207     -2885.3153      351.00579     -2534.3095     -2527.6519    
   3785000   2973.5518      4165.8669      12419.207     -2876.9452      331.70418     -2545.241      -2512.9494    
   3786000   3092.1308      1548.4401      12419.207     -2884.9765      344.93184     -2540.0446     -2528.042     
   3787000   3012.4922     -5507.6537      12419.207     -2897.9111      336.04804     -2561.8631     -2604.5555    
   3788000   3278.0958     -2524.0093      12419.207     -2893.448       365.67652     -2527.7715     -2547.3362    
   3789000   3004.8207      3149.8777      12419.207     -2876.1286      335.19227     -2540.9364     -2516.5202    
   3790000   3013.2946      4851.9724      12419.207     -2879.1276      336.13755     -2542.99       -2505.3802    
   3791000   3062.8591      2100.6112      12419.207     -2883.0811      341.66655     -2541.4146     -2525.1318    
   3792000   3060.8353     -757.84382      12419.207     -2893.7475      341.44079     -2552.3067     -2558.1811    
   3793000   2996.8598      1832.2095      12419.207     -2882.0482      334.30422     -2547.7439     -2533.5416    
   3794000   2997.4773     -4907.6349      12419.207     -2896.0884      334.37311     -2561.7153     -2599.7567    
   3795000   3199.7822      4618.4108      12419.207     -2878.5345      356.94052     -2521.594      -2485.7946    
   3796000   3053.2752      1017.5709      12419.207     -2892.7056      340.59745     -2552.1081     -2544.2204    
   3797000   2914.5694     -5643.3634      12419.207     -2894.1283      325.1246      -2569.0037     -2612.748     
   3798000   2975.9231     -2025.9353      12419.207     -2887.1645      331.9687      -2555.1958     -2570.8998    
   3799000   2966.2131     -3979.9826      12419.207     -2892.2399      330.88553     -2561.3543     -2592.205     
   3800000   2956.1369      4350.2613      12419.207     -2876.4956      329.76152     -2546.7341     -2513.0132    
   3801000   3017.9052     -5455.3463      12419.207     -2895.0932      336.65187     -2558.4414     -2600.7283    
   3802000   2889.0126     -4756.7745      12419.207     -2891.5015      322.2737      -2569.2278     -2606.0998    
   3803000   3161.2074      3156.9011      12419.207     -2877.3632      352.63745     -2524.7258     -2500.2552    
   3804000   2948.6612      4007.4756      12419.207     -2878.6706      328.9276      -2549.743      -2518.6792    
   3805000   2969.807       793.19607      12419.207     -2886.0943      331.28644     -2554.8078     -2548.6594    
   3806000   3001.8061     -8397.751       12419.207     -2901.8445      334.85598     -2566.9885     -2632.0833    
   3807000   3222.2136      5291.545       12419.207     -2883.2937      359.44278     -2523.8509     -2482.8337    
   3808000   3011.2608      618.30065      12419.207     -2880.6022      335.91067     -2544.6915     -2539.8988    
   3809000   3037.7111      906.4612       12419.207     -2884.5974      338.86124     -2545.7361     -2538.7097    
   3810000   2982.5974      760.2242       12419.207     -2882.3557      332.71323     -2549.6424     -2543.7496    
   3811000   2977.8665     -7470.7366      12419.207     -2900.4836      332.18549     -2568.2981     -2626.2073    
   3812000   3009.1023     -11890.696      12419.207     -2905.0733      335.66989     -2569.4034     -2661.5737    
   3813000   3122.1644     -729.44114      12419.207     -2889.03        348.28214     -2540.7478     -2546.4021    
   3814000   2856.6383     -2381.9385      12419.207     -2882.5092      318.66231     -2563.8469     -2582.3104    
   3815000   3260.5511      4445.3931      12419.207     -2879.2585      363.71938     -2515.5391     -2481.0808    
   3816000   2982.2888      711.23067      12419.207     -2883.6404      332.6788      -2550.9616     -2545.4485    
   3817000   2932.3845     -6224.1097      12419.207     -2893.1854      327.11191     -2566.0735     -2614.3194    
   3818000   2938.4609     -5904.3763      12419.207     -2892.7225      327.78973     -2564.9327     -2610.7003    
   3819000   3009.6261      4311.6314      12419.207     -2876.9069      335.72833     -2541.1785     -2507.7571    
   3820000   2860.0225     -1825.5331      12419.207     -2890.5419      319.03981     -2571.5021     -2585.6527    
   3821000   2911.4166     -2061.9522      12419.207     -2889.1044      324.77291     -2564.3315     -2580.3147    
   3822000   2986.1442      1969.7994      12419.207     -2881.749       333.10888     -2548.6402     -2533.3713    
   3823000   2938.053      -101.57906      12419.207     -2879.7757      327.74423     -2552.0315     -2552.8188    
   3824000   3011.1858      4106.6832      12419.207     -2873.7176      335.90231     -2537.8153     -2505.9825    
   3825000   3047.2573     -3214.3557      12419.207     -2893.9795      339.92614     -2554.0533     -2578.9693    
   3826000   2996.8957      2906.9377      12419.207     -2877.478       334.30823     -2543.1698     -2520.6368    
   3827000   3043.81       -1854.3694      12419.207     -2891.7665      339.54159     -2552.2249     -2566.599     
   3828000   2912.4368     -4326.7791      12419.207     -2889.357       324.8867      -2564.4703     -2598.0092    
   3829000   3010.6576      661.09523      12419.207     -2892.0143      335.84339     -2556.1709     -2551.0465    
   3830000   3101.417      -1814.1999      12419.207     -2887.823       345.96773     -2541.8552     -2555.9179    
   3831000   3027.1246     -1427.3313      12419.207     -2884.1076      337.68031     -2546.4273     -2557.4912    
   3832000   3032.3644     -3347.3652      12419.207     -2892.0056      338.26481     -2553.7408     -2579.6877    
   3833000   2951.4883     -1878.273       12419.207     -2883.3342      329.24297     -2554.0912     -2568.6506    
   3834000   3065.5783      3607.9757      12419.207     -2876.6751      341.96987     -2534.7052     -2506.7382    
   3835000   3060.893      -3156.0097      12419.207     -2892.0039      341.44722     -2550.5566     -2575.0203    
   3836000   3053.489      -6773.3513      12419.207     -2898.8373      340.62129     -2558.216      -2610.7194    
   3837000   3104.2023     -136.78261      12419.207     -2889.8892      346.27843     -2543.6108     -2544.6711    
   3838000   2931.3024     -2956.1537      12419.207     -2889.5785      326.99119     -2562.5873     -2585.5018    
   3839000   2945.7821     -804.63658      12419.207     -2880.8184      328.60643     -2552.212      -2558.4491    
   3840000   3012.636       78.028441      12419.207     -2883.5167      336.06408     -2547.4526     -2546.8478    
   3841000   2962.9697      2068.2777      12419.207     -2883.5828      330.52373     -2553.0591     -2537.0269    
   3842000   2918.3518     -2729.1378      12419.207     -2889.1318      325.54654     -2563.5853     -2584.7401    
   3843000   3041.1905     -2650.8422      12419.207     -2888.5632      339.24938     -2549.3138     -2569.8617    
   3844000   2875.1322     -2950.7778      12419.207     -2889.8238      320.72533     -2569.0984     -2591.9713    
   3845000   3033.6955     -3585.9805      12419.207     -2892.2593      338.4133      -2553.846      -2581.6426    
   3846000   3077.791       904.85809      12419.207     -2881.0295      343.33222     -2537.6973     -2530.6833    
   3847000   2907.9778     -5884.0809      12419.207     -2886.6808      324.3893      -2562.2915     -2607.9017    
   3848000   3011.0369     -7404.6678      12419.207     -2900.5078      335.88569     -2564.6221     -2622.0191    
   3849000   3002.6868      1081.501       12419.207     -2887.268       334.95423     -2552.3137     -2543.9305    
   3850000   3036.8005     -301.32921      12419.207     -2881.9206      338.75966     -2543.161      -2545.4967    
   3851000   3028.0065      586.92717      12419.207     -2883.6501      337.77868     -2545.8714     -2541.3218    
   3852000   3044.462      -6484.0853      12419.207     -2896.4244      339.61432     -2556.8101     -2607.0713    
   3853000   2918.0074     -6713.0986      12419.207     -2899.5401      325.50812     -2574.0319     -2626.0683    
   3854000   2919.7272      3528.3063      12419.207     -2879.166       325.69996     -2553.4661     -2526.1165    
   3855000   3123.6438      132.22666      12419.207     -2886.1576      348.44717     -2537.7104     -2536.6855    
   3856000   3154.6484      1444.9938      12419.207     -2887.6323      351.90578     -2535.7265     -2524.5257    
   3857000   2930.7765      352.36724      12419.207     -2885.7847      326.93253     -2558.8522     -2556.1208    
   3858000   3080.0108     -3265.2935      12419.207     -2891.0881      343.57984     -2547.5083     -2572.8191    
   3859000   2928.2722     -1197.577       12419.207     -2880.1331      326.65317     -2553.4799     -2562.7629    
   3860000   3049.2298     -992.80253      12419.207     -2887.3016      340.14617     -2547.1554     -2554.8511    
   3861000   3124.369       6730.2788      12419.207     -2876.1847      348.52807     -2527.6567     -2475.4872    
   3862000   3039.7811     -2427.5115      12419.207     -2887.5187      339.09216     -2548.4266     -2567.2433    
   3863000   2894.9422     -6419.4522      12419.207     -2894.6235      322.93516     -2571.6883     -2621.4485    
   3864000   2985.6373      146.77338      12419.207     -2883.0248      333.05233     -2549.9725     -2548.8348    
   3865000   2833.7454     -3660.9471      12419.207     -2886.6139      316.10856     -2570.5053     -2598.883     
   3866000   2968.9694     -1606.8771      12419.207     -2894.0956      331.19301     -2562.9026     -2575.3583    
   3867000   2871.6003     -3970.412       12419.207     -2892.8426      320.33133     -2572.5113     -2603.2878    
   3868000   2968.0775     -361.01532      12419.207     -2881.4093      331.09352     -2550.3158     -2553.1142    
   3869000   2867.6534     -3382.9903      12419.207     -2883.9244      319.89105     -2564.0334     -2590.2565    
   3870000   3033.0485     -4306.4476      12419.207     -2891.1161      338.34113     -2552.775      -2586.1562    
   3871000   2970.7785     -1428.9072      12419.207     -2886.6831      331.39481     -2555.2882     -2566.3644    
   3872000   2901.9879     -1544.4231      12419.207     -2884.7378      323.72112     -2561.0167     -2572.9882    
   3873000   3048.3957      2988.1743      12419.207     -2871.0772      340.05313     -2531.024      -2507.8613    
   3874000   2944.0588     -1095.1611      12419.207     -2878.4421      328.41419     -2550.0279     -2558.517     
   3875000   2953.6136      3909.2452      12419.207     -2871.8479      329.48004     -2542.3678     -2512.0655    
   3876000   3137.7382      7082.6129      12419.207     -2871.0056      350.01942     -2520.9862     -2466.0856    
   3877000   3030.9747     -2857.076       12419.207     -2891.7487      338.10979     -2553.6389     -2575.7854    
   3878000   2911.6769     -1435.7165      12419.207     -2886.4383      324.80194     -2561.6363     -2572.7652    
   3879000   2929.4313     -5965.6872      12419.207     -2895.828       326.78247     -2569.0455     -2615.2883    
   3880000   3243.6398     -3849.466       12419.207     -2898.7446      361.8329      -2536.9117     -2566.7506    
   3881000   3051.0001      950.52997      12419.207     -2886.4603      340.34366     -2546.1166     -2538.7486    
   3882000   2924.5739      970.8966       12419.207     -2884.4508      326.24062     -2558.2102     -2550.6843    
   3883000   2837.2956     -3399.9501      12419.207     -2884.0772      316.50459     -2567.5726     -2593.9272    
   3884000   2943.5174      1866.7342      12419.207     -2881.0698      328.3538      -2552.716      -2538.2461    
   3885000   2988.3175     -2834.1074      12419.207     -2892.27        333.35131     -2558.9187     -2580.8872    
   3886000   3004.8365      3491.3155      12419.207     -2878.4612      335.19404     -2543.2672     -2516.2044    
   3887000   2931.1218     -1613.9883      12419.207     -2891.3943      326.97105     -2564.4233     -2576.934     
   3888000   3015.5567     -8682.1442      12419.207     -2898.9284      336.38989     -2562.5385     -2629.8378    
   3889000   3127.0268      1207.3975      12419.207     -2886.5313      348.82454     -2537.7068     -2528.3477    
   3890000   3031.3623     -786.78892      12419.207     -2889.9316      338.15302     -2551.7786     -2557.8774    
   3891000   2979.7329     -1697.0862      12419.207     -2886.3722      332.39369     -2553.9785     -2567.1334    
   3892000   2992.8906     -4214.2412      12419.207     -2891.3011      333.86146     -2557.4397     -2590.1062    
   3893000   2993.9776     -1629.689       12419.207     -2893.0082      333.98271     -2559.0255     -2571.658     
   3894000   2856.4342     -1089.6743      12419.207     -2880.7866      318.63953     -2562.1471     -2570.5936    
   3895000   3041.7066      857.85527      12419.207     -2881.3663      339.30695     -2542.0593     -2535.4097    
   3896000   2987.222      -2097.4564      12419.207     -2885.0413      333.22911     -2551.8122     -2568.0706    
   3897000   2942.8318     -3451.5746      12419.207     -2887.4423      328.27732     -2559.165      -2585.9197    
   3898000   2961.4837     -2138.6087      12419.207     -2890.8779      330.35796     -2560.5199     -2577.0972    
   3899000   2990.7314     -120.13772      12419.207     -2883.1336      333.62058     -2549.513      -2550.4443    
   3900000   3205.874      -1983.6604      12419.207     -2894.068       357.62007     -2536.4479     -2551.8242    
   3901000   2898.5709      1375.7112      12419.207     -2880.3456      323.33994     -2557.0057     -2546.3419    
   3902000   2873.1115      1958.8234      12419.207     -2876.935       320.49991     -2556.4351     -2541.2513    
   3903000   2919.4289      2019.9944      12419.207     -2872.4723      325.66668     -2546.8057     -2531.1478    
   3904000   3120.5682      2753.3529      12419.207     -2880.242       348.10408     -2532.1379     -2510.7954    
   3905000   2998.019      -5976.942       12419.207     -2891.9699      334.43353     -2557.5363     -2603.8663    
   3906000   2810.9975      2244.0601      12419.207     -2878.592       313.571       -2565.021      -2547.6263    
   3907000   2993.5593     -2164.6827      12419.207     -2887.3106      333.93605     -2553.3746     -2570.154     
   3908000   3015.6654      3381.4209      12419.207     -2874.6049      336.40202     -2538.2028     -2511.9919    
   3909000   3022.9912      1690.0886      12419.207     -2880.636       337.21922     -2543.4168     -2530.3161    
   3910000   3202.1922      3081.0708      12419.207     -2880.8001      357.20936     -2523.5908     -2499.708     
   3911000   2965.0209      995.08884      12419.207     -2879.7843      330.75254     -2549.0317     -2541.3183    
   3912000   2948.591      -2071.8629      12419.207     -2887.0886      328.91976     -2558.1688     -2574.2288    
   3913000   3097.1964      4481.3254      12419.207     -2875.5048      345.49692     -2530.0079     -2495.2711    
   3914000   2995.2249     -5333.7157      12419.207     -2903.017       334.12185     -2568.8952     -2610.2393    
   3915000   2962.2507     -2080.0264      12419.207     -2891.0124      330.44352     -2560.5689     -2576.6921    
   3916000   3114.4471      3662.3683      12419.207     -2883.7166      347.42126     -2536.2953     -2507.9066    
   3917000   3038.941      -290.52475      12419.207     -2886.8449      338.99844     -2547.8465     -2550.0985    
   3918000   3026.7149     -481.30155      12419.207     -2885.508       337.6346      -2547.8734     -2551.6042    
   3919000   3074.7344      4722.478       12419.207     -2878.8008      342.99125     -2535.8095     -2499.2034    
   3920000   2951.761       3790.3735      12419.207     -2877.2059      329.27338     -2547.9325     -2518.5516    
   3921000   3141.4783      8651.5872      12419.207     -2868.9018      350.43663     -2518.4652     -2451.4028    
   3922000   3077.3931      83.963368      12419.207     -2885.2911      343.28784     -2542.0033     -2541.3525    
   3923000   2976.8185      4199.0237      12419.207     -2879.0234      332.06859     -2546.9548     -2514.4062    
   3924000   2859.7607      2756.4158      12419.207     -2878.7647      319.01061     -2559.7541     -2538.3879    
   3925000   3022.8764     -3324.8355      12419.207     -2895.5099      337.20641     -2558.3035     -2584.0759    
   3926000   3018.1559     -783.73604      12419.207     -2889.8801      336.67983     -2553.2003     -2559.2754    
   3927000   3164.278       6304.4797      12419.207     -2873.7372      352.97997     -2520.7572     -2471.8883    
   3928000   3015.0031      107.20086      12419.207     -2882.0376      336.32813     -2545.7094     -2544.8785    
   3929000   2916.0402      284.18264      12419.207     -2880.1662      325.28867     -2554.8775     -2552.6747    
   3930000   3060.9124     -897.59269      12419.207     -2886.7078      341.44939     -2545.2585     -2552.2161    
   3931000   2937.7231     -3225.9592      12419.207     -2886.4072      327.70743     -2558.6997     -2583.7056    
   3932000   3039.4503     -6231.6159      12419.207     -2900.4183      339.05526     -2561.3631     -2609.6672    
   3933000   3004.3008      4258.7104      12419.207     -2879.0113      335.13427     -2543.877      -2510.8658    
   3934000   2901.8919     -4644.5358      12419.207     -2893.4794      323.71041     -2569.769      -2605.7709    
   3935000   3144.9201     -2382.6599      12419.207     -2894.6678      350.82057     -2543.8473     -2562.3163    
   3936000   3093.2512      118.59382      12419.207     -2882.1859      345.05682     -2537.1291     -2536.2098    
   3937000   3026.649      -520.3227       12419.207     -2885.0697      337.62725     -2547.4425     -2551.4758    
   3938000   2832.9105     -816.03241      12419.207     -2882.9295      316.01543     -2566.9141     -2573.2395    
   3939000   3007.4697     -1242.8098      12419.207     -2885.7553      335.48778     -2550.2676     -2559.9012    
   3940000   3024.7395     -521.81438      12419.207     -2885.5646      337.41424     -2548.1504     -2552.1952    
   3941000   3238.48        5006.6635      12419.207     -2874.8636      361.25732     -2513.6063     -2474.7973    
   3942000   2964.8745      330.19078      12419.207     -2887.2676      330.73621     -2556.5314     -2553.9719    
   3943000   3070.6602     -2403.3654      12419.207     -2895.1045      342.53677     -2552.5678     -2571.1973    
   3944000   3092.2073      815.94628      12419.207     -2881.3647      344.94038     -2536.4243     -2530.0996    
   3945000   3121.6605     -2554.9456      12419.207     -2892.9009      348.22593     -2544.6749     -2564.4795    
   3946000   2944.7769      1370.9938      12419.207     -2883.5277      328.4943      -2555.0334     -2544.4062    
   3947000   2980.655       3622.8295      12419.207     -2880.1081      332.49655     -2547.6116     -2519.5294    
   3948000   2950.4954      1403.5494      12419.207     -2880.6303      329.1322      -2551.4981     -2540.6186    
   3949000   3169.1289      473.03278      12419.207     -2890.1401      353.5211      -2536.619      -2532.9523    
   3950000   3154.5802     -2130.1395      12419.207     -2890.9818      351.89817     -2539.0836     -2555.5953    
   3951000   3091.6036     -1686.4261      12419.207     -2892.4178      344.87303     -2547.5448     -2560.617     
   3952000   2993.6676      4160.9017      12419.207     -2876.7613      333.94813     -2542.8132     -2510.5601    
   3953000   2927.3527     -3376.5155      12419.207     -2889.397       326.5506      -2562.8464     -2589.0194    
   3954000   2991.7605     -5696.398       12419.207     -2895.04        333.73539     -2561.3046     -2605.46      
   3955000   2894.6707      92.139901      12419.207     -2879.2072      322.90487     -2556.3023     -2555.5881    
   3956000   3035.2829      2268.3484      12419.207     -2884.8811      338.59038     -2546.2907     -2528.7077    
   3957000   3064.6251     -4988.2706      12419.207     -2889.4934      341.86354     -2547.6298     -2586.2962    
   3958000   2918.204      -4094.8454      12419.207     -2889.4491      325.53005     -2563.919      -2595.6601    
   3959000   2935.7409     -1217.8373      12419.207     -2886.1528      327.48632     -2558.6664     -2568.1065    
   3960000   2914.2007     -5622.1479      12419.207     -2889.5995      325.08347     -2564.5161     -2608.0959    
   3961000   3004.6232      6829.864       12419.207     -2871.6124      335.17024     -2536.4421     -2483.5007    
   3962000   2930.2681     -5614.0208      12419.207     -2887.5837      326.87582     -2560.7078     -2604.2247    
   3963000   2976.1519     -4224.1271      12419.207     -2888.78        331.99422     -2556.7858     -2589.5289    
   3964000   2977.7058     -638.82759      12419.207     -2886.14        332.16756     -2553.9724     -2558.9243    
   3965000   3037.9563      4960.2959      12419.207     -2870.3927      338.8886      -2531.5041     -2493.0546    
   3966000   3022.9663     -1287.9608      12419.207     -2886.7481      337.21644     -2549.5316     -2559.5152    
   3967000   3017.4202     -3015.6285      12419.207     -2892.4597      336.59777     -2555.8619     -2579.2374    
   3968000   3087.7246      3149.6511      12419.207     -2876.235       344.44033     -2531.7947     -2507.3803    
   3969000   2866.8261      2161.7677      12419.207     -2881.7288      319.79877     -2561.93       -2545.1732    
   3970000   3052.5659     -4593.4446      12419.207     -2891.0818      340.51832     -2550.5634     -2586.1694    
   3971000   2797.8448     -1731.9651      12419.207     -2886.6287      312.1038      -2574.5249     -2587.9502    
   3972000   2970.5974     -475.85606      12419.207     -2882.2104      331.37461     -2550.8358     -2554.5244    
   3973000   2988.3114     -1605.4158      12419.207     -2890.6374      333.35063     -2557.2868     -2569.7311    
   3974000   2909.9321     -4691.4658      12419.207     -2894.987       324.6073      -2570.3797     -2606.7454    
   3975000   2971.5861     -1760.6352      12419.207     -2889.6111      331.48491     -2558.1262     -2571.7737    
   3976000   3080.3556     -1604.1079      12419.207     -2890.9536      343.61831     -2547.3353     -2559.7695    
   3977000   2915.0968     -2067.2102      12419.207     -2881.9855      325.18343     -2556.802      -2572.8259    
   3978000   2935.9852     -1059.8013      12419.207     -2886.398       327.51357     -2558.8844     -2567.0994    
   3979000   3038.723       1099.196       12419.207     -2884.3379      338.97412     -2545.3638     -2536.8434    
   3980000   3055.6517      197.073        12419.207     -2888.7248      340.86254     -2547.8623     -2546.3347    
   3981000   3009.9719     -5909.0542      12419.207     -2894.6163      335.7669      -2558.8494     -2604.6532    
   3982000   3024.581      -687.60229      12419.207     -2890.9259      337.39656     -2553.5294     -2558.8593    
